Site,Year,Week,Org Code,Org Name,Mch Code,Criticality,Priority Id,Object Description,Wo No,Actual Reg Date,Actual Start Date,Actual Finish Date,Reaction Hours,Repair Hours,Downtime Hours,Err Cause,Err Cause Descr,Err Type,Err Type Descr,Performed Action Id,Performed Action Descr,Err Class,Err Class Descr,Work Type Category,Work Type Id,Work Type Descr,Wo Status Id
AEAD,2024,202418,MAINT,Maintenance,003-0415-00,2,1,DIESEL FORKLIFT 66752,501769,03-05-24 08:00,03-05-24 08:00,03-05-24 08:00,0,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],501878,03-05-24 08:00,03-05-24 08:00,03-05-24 08:00,0,2,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0458-01,1,2,LIFT DOOR,501828,03-05-24 08:00,03-05-24 08:00,03-05-24 08:00,0,4.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,008-0000-00,3,2,PRODUCTION OFFICE AREA [LOCATION ],501746,03-05-24 07:04,03-05-24 08:00,03-05-24 08:00,0.9,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,000-0000-00,3,2,SITE AREA EXTERNAL [LOCATION],500865,29-04-24 07:37,03-05-24 08:00,03-05-24 08:00,96.4,3,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0424-00,0,1,DUST  EXTRACTION  SYSTEM [ CHEMFLAKE],971248,22-04-24 13:54,03-05-24 08:00,03-05-24 08:00,258.1,5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,025-0101-00,1,1,"CHILLER PUMP,RECIRCULATION",971205,22-04-24 13:54,03-05-24 08:00,03-05-24 08:00,258.1,2.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0172-00,2,2,HIGH PRESSURE CLEANING MACHINE,971197,22-04-24 13:54,03-05-24 08:00,03-05-24 08:00,258.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,022-0015-00,2,2,AC Inspection in HR Department,971185,22-04-24 13:54,03-05-24 08:00,03-05-24 08:00,258.1,6,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0125-00,1,1,AIR DRYER,971187,22-04-24 13:54,03-05-24 08:00,03-05-24 08:00,258.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,005-0100-00,0,1,"FIRE PUMP,DIESEL DRIVEN UL LISTED & FM APPROVED 1250 GPM 216 BHP@3000 RPM",971183,22-04-24 13:54,03-05-24 08:00,03-05-24 08:00,258.1,4,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,003-0109-00,3,2,AUTOMATIC SLIDING DOOR,971179,22-04-24 13:54,03-05-24 08:00,03-05-24 08:00,258.1,6,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0441-00,2,1,AIR HOIST 2TON near Dissolver 245,501965,04-05-24 00:00,04-05-24 00:00,04-05-24 00:00,0,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0321-00,2,1,BATTERY OPERATED PALLET STACKER,500928,29-04-24 09:37,04-05-24 00:00,04-05-24 00:00,110.4,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0003-00,0,2,TINTING- EARTHING CLAMPS,971192,22-04-24 13:54,04-05-24 00:00,04-05-24 00:00,274.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0173-00,2,1,HIGH PRESSURE CLEANER PORTABLE,971198,22-04-24 13:54,04-05-24 00:00,04-05-24 00:00,274.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0423-01,2,2,AIR HANDLING UNIT FILLING,493024,22-03-24 08:19,04-05-24 14:20,04-05-24 14:20,1038,,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0201-00,1,1,DISSOLVER,501967,04-05-24 14:28,04-05-24 14:46,04-05-24 14:46,0.3,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202418,MAINT,Maintenance,004-0445-00,1,2,DEVREE  AUTOMATIC FILLING M/C,501925,04-05-24 08:03,04-05-24 14:47,04-05-24 14:47,6.7,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,005-0000-00,3,1,PUMP HOUSE [LOCATION],502124,06-05-24 06:52,06-05-24 08:00,06-05-24 08:00,1.1,14,1.1,C24,Weather,T1,Maintenance,P1,,CL7,Maintenance,Corrective Acute,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0225-00,1,2,SUPERMILL,502116,06-05-24 06:38,06-05-24 08:00,06-05-24 08:00,1.4,11,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0444-00,1,1,THINNER FILLING M/C,971252,22-04-24 13:55,06-05-24 08:00,06-05-24 08:00,330.1,4,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,009-0240-00,0,2,DONALDSON POWDER BOOTH,971208,22-04-24 13:54,06-05-24 08:00,06-05-24 08:00,330.1,3,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,009-0101-00,2,2,"PUMP,WATER TRANSFER",971207,22-04-24 13:54,06-05-24 08:00,06-05-24 08:00,330.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,009-0100-00,2,2,"PUMP,WATER TRANSFER",971206,22-04-24 13:54,06-05-24 08:00,06-05-24 08:00,330.1,2.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,017-0104-00,2,1,GARDEN  PUMP,971209,22-04-24 13:54,06-05-24 08:00,06-05-24 08:00,330.1,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0177-00,2,2,ADDTIVE STATION REXSON COLOUR WEIGH,971199,22-04-24 13:54,06-05-24 08:00,06-05-24 08:00,330.1,3,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0004-00,0,2,FILLING PRODUCTION EARTHING CLAMPS,971193,22-04-24 13:54,06-05-24 08:00,06-05-24 08:00,330.1,3,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],492131,19-03-24 09:08,06-05-24 08:00,06-05-24 08:00,1150.9,2,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0241-01,1,2,"DISSOLVER  TANK , SS , 3500 LTR , JACKETED TANK",502235,06-05-24 11:03,06-05-24 11:16,06-05-24 11:16,0.2,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0444-00,1,2,THINNER FILLING M/C,502234,06-05-24 11:01,06-05-24 11:16,06-05-24 11:16,0.2,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,008-0111-00,1,2,GYRO MIXER [SHAKER],502233,06-05-24 10:59,06-05-24 11:16,06-05-24 11:16,0.3,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0177-01,2,1,SCALE REXSON COLOUR POINT ADVANCED DISPENSE TECHNOLOGY,502474,07-05-24 07:25,07-05-24 08:00,07-05-24 08:00,0.6,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0211-01,2,2,"STORAGE  TANK , SS 3000 LTR",502230,06-05-24 10:50,07-05-24 08:00,07-05-24 08:00,21.2,4,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0425-00,0,1,DUST  EXTRACTION  SYSTEM [ PRODUCTION ],971249,22-04-24 13:54,07-05-24 08:00,07-05-24 08:00,354.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],971211,22-04-24 13:54,07-05-24 08:00,07-05-24 08:00,354.1,4,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0425-00,0,1,DUST  EXTRACTION  SYSTEM [ PRODUCTION ],971196,22-04-24 13:54,07-05-24 08:00,07-05-24 08:00,354.1,14,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0549-00,2,2,Weighing Scale Yearly Calibration,971186,22-04-24 13:54,07-05-24 08:00,07-05-24 08:00,354.1,18,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],487398,28-02-24 07:07,07-05-24 08:00,07-05-24 08:00,1656.9,6,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0205-00,1,2,"AGITATOR , CONSTANT SPEED",487126,27-02-24 10:30,07-05-24 08:00,07-05-24 08:00,1677.5,3,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],499486,23-04-24 10:33,07-05-24 08:00,07-05-24 11:16,333.4,4,3.3,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0462-00,1,1,"REACTOR, AGITATOR",502847,08-05-24 08:00,08-05-24 08:00,08-05-24 08:00,0,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,008-0000-00,3,2,PRODUCTION OFFICE AREA [LOCATION ],502723,08-05-24 05:32,08-05-24 08:00,08-05-24 08:00,2.5,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0241-00,1,2,DISSOLVER,502721,08-05-24 05:30,08-05-24 08:00,08-05-24 08:00,2.5,2.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,008-0116-00,2,2,BIAXIAL MIXER ROTA400,502527,07-05-24 10:29,08-05-24 08:00,08-05-24 08:00,21.5,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0126-00,2,2,FILLING STAND,500938,29-04-24 10:03,08-05-24 08:00,08-05-24 08:00,213.9,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0431-00,2,2,20LTR PRESSING UNIT,971250,22-04-24 13:55,08-05-24 08:00,08-05-24 08:00,378.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,011-0000-00,3,2,CANTEEN [LOCATION],488303,02-03-24 08:51,08-05-24 08:00,08-05-24 08:00,1607.1,2,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,005-0000-00,3,2,PUMP HOUSE [LOCATION],502791,08-05-24 09:02,08-05-24 10:17,08-05-24 10:17,1.2,3,0,C4,Lack of cleaning.,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,008-0018-00,2,2,AIR CONDITION EQUIPMENT QC SAMPLE ROOM,503176,09-05-24 08:00,09-05-24 08:00,09-05-24 08:00,0,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0444-00,1,2,THINNER FILLING M/C,503175,09-05-24 08:00,09-05-24 08:00,09-05-24 08:00,0,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,003-0002-00,2,2,AIR CONDITION EQUIPMENT IN CSD,502918,08-05-24 13:47,09-05-24 08:00,09-05-24 08:00,18.2,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,003-0001-00,2,2,AIR CONDITION EQUIPMENT IN CSD,502916,08-05-24 13:46,09-05-24 08:00,09-05-24 08:00,18.2,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,003-0005-00,2,1,AIR CONDITION EQUIPMENT IN CSD,502915,08-05-24 13:41,09-05-24 08:00,09-05-24 08:00,18.3,3,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0458-00,1,1,HYDRAULIC LIFT 2TON,971263,22-04-24 13:55,09-05-24 08:00,09-05-24 08:00,402.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0541-00,2,2,AIR HOIST 2TON near Dissolver 244,971261,22-04-24 13:55,09-05-24 08:00,09-05-24 08:00,402.1,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0445-00,1,1,DEVREE  AUTOMATIC FILLING M/C,971253,22-04-24 13:55,09-05-24 08:00,09-05-24 08:00,402.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],971212,22-04-24 13:54,09-05-24 08:00,09-05-24 08:00,402.1,4,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,000-0000-00,3,2,SITE AREA EXTERNAL [LOCATION],503112,09-05-24 09:03,09-05-24 09:06,09-05-24 09:06,0.1,,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0448-00,2,2,4LTR PRESSING  UNIT,493023,22-03-24 08:17,03-04-24 14:20,09-05-24 11:14,294.1,1,860.9,C28,Ageing,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0457-00,1,2,HYDRAULIC LIFT 2TON,503109,09-05-24 08:45,10-05-24 08:00,10-05-24 08:00,23.2,4,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,005-0100-00,0,1,"FIRE PUMP,DIESEL DRIVEN UL LISTED & FM APPROVED 1250 GPM 216 BHP@3000 RPM",971217,22-04-24 13:54,10-05-24 08:00,10-05-24 08:00,426.1,5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0248-00,2,1,AGITATOR[NEW],971203,22-04-24 13:54,10-05-24 10:53,10-05-24 10:53,429,8,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,000-0003-00,0,1,FIRE SPRINKLER,968118,02-04-24 08:13,11-05-24 09:42,11-05-24 09:42,937.5,11,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0241-00,1,1,DISSOLVER,503395,10-05-24 08:58,11-05-24 10:00,11-05-24 11:00,25,5,1,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0142-00,2,1,TROLLEY SCALE ELECTRONIC 2000KGX0.2GMS,503654,12-05-24 00:00,12-05-24 00:00,12-05-24 00:00,0,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202419,MAINT,Maintenance,004-0422-00,1,1,DISSOLVER 60HP [OLD],971247,22-04-24 13:54,12-05-24 00:00,12-05-24 00:00,466.1,1.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,007-0100-00,0,1,FIRE WATER SPRINKLER TANK,971271,22-04-24 13:55,13-05-24 08:00,13-05-24 08:00,498.1,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0201-00,1,1,DISSOLVER,971221,22-04-24 13:54,13-05-24 08:00,13-05-24 08:00,498.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0200-00,1,1,DISSOLVER,971220,22-04-24 13:54,13-05-24 08:00,13-05-24 08:00,498.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0227-00,2,2,STATIONARY MIXER,971200,22-04-24 13:54,13-05-24 08:00,13-05-24 08:00,498.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,000-0013-00,1,2,MAINTENANCE INSPECTION FOR HAZARDOUS AREA -ATEX,971195,22-04-24 13:54,13-05-24 08:00,13-05-24 08:00,498.1,9,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,003-0104-00,2,1,"DOCK LEVER, FG STORE",499125,22-04-24 10:24,13-05-24 08:00,13-05-24 08:00,501.6,7.5,0,C24,Weather,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0200-01,1,2,"DISSOLVER TANK , SS, 2000LTR",503854,13-05-24 10:18,13-05-24 10:18,13-05-24 10:18,0,2,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0318-00,1,2,DEVREE FILLING M/C,503830,13-05-24 10:18,13-05-24 10:18,13-05-24 10:18,0,1,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],503833,13-05-24 10:18,13-05-24 10:18,13-05-24 10:18,0,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,008-0000-00,3,3,PRODUCTION OFFICE AREA [LOCATION ],503845,13-05-24 10:18,13-05-24 10:18,13-05-24 10:18,0,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0423-04,2,2,AIR HANDLING UNIT FILLING,503767,13-05-24 08:05,13-05-24 10:18,13-05-24 10:18,2.2,3,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0244-00,1,2,WISPERSOR,503765,13-05-24 08:01,13-05-24 10:18,13-05-24 10:18,2.3,1.5,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0177-00,2,2,ADDTIVE STATION REXSON COLOUR WEIGH,971256,22-04-24 13:55,14-05-24 08:00,14-05-24 08:00,522.1,3,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0518-00,1,1,"DALMEC  MANIPULATOR, 165 KG GRIPPER TYPE",971254,22-04-24 13:55,14-05-24 08:00,14-05-24 08:00,522.1,4,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,000-0002-01,0,1,FIRE ALARM SYSTEM - Fire Alarm Panel,971238,22-04-24 13:54,14-05-24 08:00,14-05-24 08:00,522.1,1,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,000-0002-00,0,1,FIRE ALARM SYSTEM,971239,22-04-24 13:54,14-05-24 08:00,14-05-24 08:00,522.1,4.5,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0203-00,2,1,DISSOLVER[FLOOR MOUNTED],971223,22-04-24 13:54,14-05-24 08:00,14-05-24 08:00,522.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0202-00,1,1,DISSOLVER[FLOOR MOUNTED],971222,22-04-24 13:54,14-05-24 08:00,14-05-24 08:00,522.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0430-00,2,2,20LTR PRESSING UNIT,971219,22-04-24 13:54,14-05-24 08:00,14-05-24 08:00,522.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,000-0004-00,0,0,FIRE DELUGE,971181,22-04-24 13:54,14-05-24 08:00,14-05-24 08:00,522.1,2,0,C12,Timebased Maintenance,T1,Maintenance,P3,,CL7,Maintenance,Preventive Maintenancee,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,012-0000-00,3,3,WARE HOUSE 1 [LOCATION],489645,07-03-24 15:04,14-05-24 08:00,14-05-24 08:00,1624.9,,0,C23,Condition based maintenanced,T1,Maintenance,P6,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,003-0423-00,2,3,ELECTRICAL REACH TRUCK 0648 cap 1400 kg,484539,15-02-24 15:47,14-05-24 08:09,14-05-24 08:09,2128.4,,0,C23,Condition based maintenanced,T1,Maintenance,P8,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
AEAD,2024,202420,MAINT,Maintenance,004-0000-00,3,2,FACTORY [ LOCATION ],485030,19-02-24 06:47,14-05-24 08:11,14-05-24 08:11,2041.4,,0,C11,Modifications,T1,Maintenance,P7,,CL7,Maintenance,Operations Support,MNT,Maintenance,FINISHED
